dataset,estimator,shift_type,cost_type,n_samples,method,parameter,validity (before),validity (after),cost,plausibility,sparsity,time,time per samples
FICO,XGBoost,split,tlps,1045,BetaRobust,0.8,1.0,0.31770334928229665,2.4658916572768357,0.45271949556535696,2.367464114832536,194.4639880657196,0.18608994073274604
FICO,XGBoost,split,tlps,1045,BetaRobust,0.85,1.0,0.3196172248803828,2.5329401494917394,0.45261690472106786,2.4095693779904304,194.4639880657196,0.18608994073274604
FICO,XGBoost,split,tlps,1045,BetaRobust,0.9,1.0,0.33875598086124403,2.6627566254973996,0.452704604089704,2.484210526315789,194.4639880657196,0.18608994073274604
FICO,XGBoost,split,tlps,1045,DiRARTE-W,1.5,1.0,0.3435406698564593,3.0857234929217423,0.454150916986073,2.793301435406699,79.3685691356659,0.07595078386188124
FICO,XGBoost,split,tlps,1045,DiRARTE-W,2.0,1.0,0.3741626794258373,4.006321012405031,0.4562507242449033,3.149282296650718,79.3685691356659,0.07595078386188124
FICO,XGBoost,split,tlps,1045,DiRARTE-W,2.5,1.0,0.41244019138755983,5.221187484308005,0.4584819931554629,3.5607655502392346,79.3685691356659,0.07595078386188124
FICO,XGBoost,split,tlps,1045,DiRARTE-W,3.0,0.9961722488038277,0.49473684210526314,6.843591149665866,0.46111398242455637,3.9298751200768494,79.3685691356659,0.07595078386188124
FICO,XGBoost,split,tlps,1045,DiRARTE-W,3.5,0.9598086124401913,0.539712918660287,8.656379212620893,0.464014200881586,4.300099700897308,79.3685691356659,0.07595078386188124
FICO,XGBoost,split,tlps,1045,DiRARTE-X,0.02,1.0,0.34258373205741627,3.0241489715897387,0.44849668516871044,2.711961722488039,107.73820400238037,0.10309875981089031
FICO,XGBoost,split,tlps,1045,DiRARTE-X,0.04,1.0,0.39330143540669854,4.206128112586199,0.44889259863419145,3.2047846889952156,107.73820400238037,0.10309875981089031
FICO,XGBoost,split,tlps,1045,DiRARTE-X,0.06,0.9971291866028709,0.42870813397129187,5.490299420342445,0.4489252258810906,3.5451055662188096,107.73820400238037,0.10309875981089031
FICO,XGBoost,split,tlps,1045,DiRARTE-X,0.08,0.9866028708133971,0.4937799043062201,6.859891947554385,0.449075890288378,3.89815712900097,107.73820400238037,0.10309875981089031
FICO,XGBoost,split,tlps,1045,DiRARTE-X,0.1,0.9550239234449761,0.5358851674641149,8.149990120800641,0.44800455530768474,4.217434869739479,107.73820400238037,0.10309875981089031
FICO,XGBoost,split,tlps,1061,Baseline,0.0,1.0,0.2846371347785108,1.446910298376382,0.45471134755362663,1.7935909519321398,70.64457488059998,0.06658301119754946
FICO,XGBoost,split,tlps,1061,RobX,0.5,1.0,0.44769085768143263,8.022319938209323,0.44180547239451556,15.158341187558907,368.11030673980713,0.3469465662015147
FICO,XGBoost,split,tlps,1061,RobX,0.55,1.0,0.47973609802073514,8.99050061583377,0.44058228893311147,15.255419415645616,368.11030673980713,0.3469465662015147
FICO,XGBoost,split,tlps,1061,RobX,0.6,1.0,0.530631479736098,10.414986959091408,0.4399905959894765,15.327992459943447,368.11030673980713,0.3469465662015147
FICO,XGBoost,split,tlps,1061,RobX,0.65,0.9962299717247879,0.6022620169651273,11.870464161283182,0.43871033955062166,15.333964049195835,368.11030673980713,0.3469465662015147
FICO,XGBoost,split,tlps,1061,RobX,0.7,0.9971724787935909,0.6277097078228087,13.281638670343737,0.43800858267667125,15.423440453686197,368.11030673980713,0.3469465662015147
FICO,XGBoost,split,tlps,1061,BetaRobust,0.7,1.0,0.37888784165881245,2.6371070727834844,0.4402095295091926,2.3901979264844484,170.66892099380493,0.16085666446164462
FICO,XGBoost,split,tlps,1061,BetaRobust,0.75,1.0,0.38737040527803956,2.7641908407640168,0.4401978186586233,2.464655984919887,170.66892099380493,0.16085666446164462
FICO,XGBoost,split,tlps,1061,BetaRobust,0.8,1.0,0.3920829406220547,2.815856939869686,0.4399650172890948,2.4976437323279925,170.66892099380493,0.16085666446164462
FICO,XGBoost,split,tlps,1061,BetaRobust,0.85,1.0,0.3939679547596607,2.8723178412597723,0.4399304702137771,2.5061262959472197,170.66892099380493,0.16085666446164462
FICO,XGBoost,split,tlps,1061,BetaRobust,0.9,1.0,0.3986804901036758,2.9410841188289436,0.4398108078263477,2.5523091423185673,170.66892099380493,0.16085666446164462
FICO,XGBoost,split,tlps,1061,DiRARTE-W,1.5,1.0,0.3751178133836004,3.1383208722948703,0.4558325012267806,2.7181903864278985,70.47326517105103,0.06642155058534498
FICO,XGBoost,split,tlps,1061,DiRARTE-W,2.0,1.0,0.4505183788878417,3.994803249236376,0.4558764598744282,3.066918001885014,70.47326517105103,0.06642155058534498
FICO,XGBoost,split,tlps,1061,DiRARTE-W,2.5,0.998114985862394,0.5457115928369463,4.959292839003419,0.4569100341363145,3.4135977337110486,70.47326517105103,0.06642155058534498
FICO,XGBoost,split,tlps,1061,DiRARTE-W,3.0,0.9896324222431668,0.5824693685202639,6.372711002465632,0.4584853870030625,3.883809523809523,70.47326517105103,0.06642155058534498
FICO,XGBoost,split,tlps,1061,DiRARTE-W,3.5,0.9604147031102733,0.6324222431668237,8.029366949433026,0.4601424059523825,4.253189401373897,70.47326517105103,0.06642155058534498
FICO,XGBoost,split,tlps,1061,DiRARTE-X,0.02,1.0,0.3911404335532517,3.1305845466884,0.4597362712851471,2.679547596606975,94.16847896575928,0.08875445708365624
FICO,XGBoost,split,tlps,1061,DiRARTE-X,0.04,0.9990574929311969,0.4590009425070688,4.191147250656313,0.45882472713141154,3.1660377358490566,94.16847896575928,0.08875445708365624
FICO,XGBoost,split,tlps,1061,DiRARTE-X,0.06,0.9934024505183789,0.5381715362865221,5.221526359506446,0.45900568774815637,3.5502846299810247,94.16847896575928,0.08875445708365624
FICO,XGBoost,split,tlps,1061,DiRARTE-X,0.08,0.9792648444863337,0.5796418473138548,6.486143089322383,0.45901640955284856,3.9220404234841193,94.16847896575928,0.08875445708365624
FICO,XGBoost,split,tlps,1061,DiRARTE-X,0.1,0.946277097078228,0.586239396795476,7.44966888062216,0.459247350559182,4.160358565737051,94.16847896575928,0.08875445708365624
FICO,XGBoost,split,tlps,1072,Baseline,0.0,1.0,0.21828358208955223,1.3432391323071435,0.45059374024284704,1.728544776119403,67.53673696517944,0.06300068746751813
FICO,XGBoost,split,tlps,1072,RobX,0.5,1.0,0.35074626865671643,7.388402148381369,0.44316759320560406,15.171641791044776,377.35759377479553,0.3520126807600705
FICO,XGBoost,split,tlps,1072,RobX,0.55,1.0,0.37406716417910446,8.478262156683252,0.44129183580100584,15.273320895522389,377.35759377479553,0.3520126807600705
FICO,XGBoost,split,tlps,1072,RobX,0.6,1.0,0.4449626865671642,9.585418885518168,0.4394291121634944,15.347947761194028,377.35759377479553,0.3520126807600705
FICO,XGBoost,split,tlps,1072,RobX,0.65,1.0,0.4944029850746269,10.885838983523053,0.4384068418686184,15.454291044776117,377.35759377479553,0.3520126807600705
FICO,XGBoost,split,tlps,1072,RobX,0.7,0.9990671641791045,0.5279850746268657,12.155993095626968,0.43780110629386493,15.50046685340803,377.35759377479553,0.3520126807600705
FICO,XGBoost,split,tlps,1072,BetaRobust,0.7,1.0,0.29757462686567165,2.3971541385166986,0.4551800089202013,2.2630597014925375,177.33645009994507,0.1654257930036801
FICO,XGBoost,split,tlps,1072,BetaRobust,0.75,1.0,0.314365671641791,2.5110938386137978,0.455106678986632,2.3208955223880596,177.33645009994507,0.1654257930036801
FICO,XGBoost,split,tlps,1072,BetaRobust,0.8,1.0,0.30970149253731344,2.5410921526579573,0.45514808950444274,2.3470149253731343,177.33645009994507,0.1654257930036801
FICO,XGBoost,split,tlps,1072,BetaRobust,0.85,1.0,0.31902985074626866,2.6876607380960285,0.4550211119171884,2.390858208955224,177.33645009994507,0.1654257930036801
FICO,XGBoost,split,tlps,1072,BetaRobust,0.9,1.0,0.32649253731343286,2.7602732138536124,0.4548612552534331,2.4375000000000004,177.33645009994507,0.1654257930036801
FICO,XGBoost,split,tlps,1072,DiRARTE-W,1.5,1.0,0.33861940298507465,3.269384033982845,0.4552212295561176,2.773320895522388,75.06221795082092,0.07002072570039265
FICO,XGBoost,split,tlps,1072,DiRARTE-W,2.0,1.0,0.36473880597014924,4.324065993125215,0.4559196880088643,3.1669776119402986,75.06221795082092,0.07002072570039265
FICO,XGBoost,split,tlps,1072,DiRARTE-W,2.5,0.9944029850746269,0.4468283582089552,6.1228352188874124,0.4571898300424216,3.6416510318949347,75.06221795082092,0.07002072570039265
FICO,XGBoost,split,tlps,1072,DiRARTE-W,3.0,0.9617537313432836,0.4822761194029851,8.081006222754237,0.4592536818102372,4.02909796314258,75.06221795082092,0.07002072570039265
FICO,XGBoost,split,tlps,1072,DiRARTE-W,3.5,0.875,0.4916044776119403,10.589577264935098,0.46163184954253983,4.363539445628998,75.06221795082092,0.07002072570039265
FICO,XGBoost,split,tlps,1072,DiRARTE-X,0.02,1.0,0.33115671641791045,3.20424627947808,0.456963541221667,2.7453358208955225,100.32370901107788,0.09358554945063235
FICO,XGBoost,split,tlps,1072,DiRARTE-X,0.04,0.9981343283582089,0.40111940298507465,4.64908666748624,0.4560437703762035,3.1999999999999997,100.32370901107788,0.09358554945063235
FICO,XGBoost,split,tlps,1072,DiRARTE-X,0.06,0.9860074626865671,0.48134328358208955,6.236919789949325,0.45584129635809084,3.622516556291391,100.32370901107788,0.09358554945063235
FICO,XGBoost,split,tlps,1072,DiRARTE-X,0.08,0.957089552238806,0.503731343283582,7.866024844801284,0.45515862969526394,3.9678362573099406,100.32370901107788,0.09358554945063235
FICO,XGBoost,split,tlps,1072,DiRARTE-X,0.1,0.9029850746268657,0.498134328358209,9.377106556640426,0.45408226607744223,4.199380165289256,100.32370901107788,0.09358554945063235
Credit,XGBoost,split,tlps,758,Baseline,0.0,1.0,0.5963060686015831,0.5720375176088383,0.49838551652976887,1.1279683377308707,40.941489934921265,0.05401251970306235
Credit,XGBoost,split,tlps,758,RobX,0.5,0.9973614775725593,0.7572559366754618,7.33358490904924,0.48918830510758554,6.298941798941798,174.58708691596985,0.23032597218465678
Credit,XGBoost,split,tlps,758,RobX,0.55,0.996042216358839,0.8047493403693932,7.906136454512557,0.4847091547779046,6.409271523178808,174.58708691596985,0.23032597218465678
Credit,XGBoost,split,tlps,758,RobX,0.6,0.9947229551451188,0.866754617414248,9.138664286240326,0.4783331661924564,6.580901856763926,174.58708691596985,0.23032597218465678
Credit,XGBoost,split,tlps,758,RobX,0.65,0.9920844327176781,0.9050131926121372,10.892280736511655,0.4732227193775259,6.7367021276595755,174.58708691596985,0.23032597218465678
Credit,XGBoost,split,tlps,758,RobX,0.7,0.9591029023746702,0.9274406332453826,11.47803230511943,0.46905533696897295,6.793672627235212,174.58708691596985,0.23032597218465678
Credit,XGBoost,split,tlps,758,BetaRobust,0.7,1.0,0.6754617414248021,0.8765444902299359,0.5029268891442877,1.2467018469656992,94.51014018058777,0.12468356224351948
Credit,XGBoost,split,tlps,758,BetaRobust,0.75,1.0,0.7044854881266491,0.9255404134072253,0.5037581573543949,1.2770448548812663,94.51014018058777,0.12468356224351948
Credit,XGBoost,split,tlps,758,BetaRobust,0.8,1.0,0.7071240105540897,0.9483627139460276,0.5044483825959143,1.29287598944591,94.51014018058777,0.12468356224351948
Credit,XGBoost,split,tlps,758,BetaRobust,0.85,1.0,0.7084432717678101,0.9546865708830671,0.5044756196792014,1.2994722955145117,94.51014018058777,0.12468356224351948
Credit,XGBoost,split,tlps,758,BetaRobust,0.9,1.0,0.7519788918205804,1.014394712261061,0.5051835721554452,1.3469656992084433,94.51014018058777,0.12468356224351948
Credit,XGBoost,split,tlps,758,DiRARTE-W,1.5,1.0,0.7796833773087071,1.3327864168921377,0.5106183307258566,1.5844327176781006,43.417022943496704,0.0572783943845603
Credit,XGBoost,split,tlps,758,DiRARTE-W,2.0,1.0,0.8047493403693932,1.7676759773471566,0.5138959157426433,1.8601583113456466,43.417022943496704,0.0572783943845603
Credit,XGBoost,split,tlps,758,DiRARTE-W,2.5,1.0,0.8614775725593667,2.2863913598815793,0.5170330587975575,2.158311345646438,43.417022943496704,0.0572783943845603
Credit,XGBoost,split,tlps,758,DiRARTE-W,3.0,1.0,0.8720316622691293,2.9485469260943593,0.5202493120999272,2.4208443271767814,43.417022943496704,0.0572783943845603
Credit,XGBoost,split,tlps,758,DiRARTE-W,3.5,1.0,0.9036939313984169,3.8100827787335847,0.5243139384146258,2.7071240105540895,43.417022943496704,0.0572783943845603
Credit,XGBoost,split,tlps,758,DiRARTE-X,0.02,1.0,0.7348284960422163,1.1580932088566747,0.5053407390657231,1.4868073878627965,57.702244997024536,0.07612433376916165
Credit,XGBoost,split,tlps,758,DiRARTE-X,0.04,1.0,0.7717678100263852,1.5606967400339258,0.5074773502636007,1.7387862796833775,57.702244997024536,0.07612433376916165
Credit,XGBoost,split,tlps,758,DiRARTE-X,0.06,1.0,0.8113456464379947,1.9938511643526986,0.5099179559468496,1.95910290237467,57.702244997024536,0.07612433376916165
Credit,XGBoost,split,tlps,758,DiRARTE-X,0.08,1.0,0.8496042216358839,2.5262250699214275,0.5112127028989509,2.204485488126649,57.702244997024536,0.07612433376916165
Credit,XGBoost,split,tlps,758,DiRARTE-X,0.1,1.0,0.899736147757256,3.0962744288283717,0.5138273246368708,2.419525065963061,57.702244997024536,0.07612433376916165
Credit,XGBoost,split,tlps,744,Baseline,0.0,1.0,0.5510752688172043,0.6604034603334786,0.5066552043924873,1.086021505376344,37.22771501541138,0.050037251364800236
Credit,XGBoost,split,tlps,744,RobX,0.5,0.9973118279569892,0.7755376344086021,7.264696434165524,0.49042411799988156,6.253369272237196,166.3956151008606,0.22365002029685563
Credit,XGBoost,split,tlps,744,RobX,0.55,0.9946236559139785,0.8064516129032258,8.046315579514818,0.48672988870268696,6.408108108108109,166.3956151008606,0.22365002029685563
Credit,XGBoost,split,tlps,744,RobX,0.6,0.9905913978494624,0.8360215053763441,8.879314259369602,0.48214762388561305,6.541383989145183,166.3956151008606,0.22365002029685563
Credit,XGBoost,split,tlps,744,RobX,0.65,0.9905913978494624,0.8709677419354839,9.891859132477133,0.47758783528365295,6.667571234735414,166.3956151008606,0.22365002029685563
Credit,XGBoost,split,tlps,744,RobX,0.7,0.9879032258064516,0.8884408602150538,10.911979066314965,0.47409838373069546,6.780952380952381,166.3956151008606,0.22365002029685563
Credit,XGBoost,split,tlps,744,BetaRobust,0.7,1.0,0.603494623655914,0.8449070712578621,0.5072120519616838,1.1639784946236558,93.17837810516357,0.12523975551769298
Credit,XGBoost,split,tlps,744,BetaRobust,0.75,1.0,0.6088709677419355,0.881618753043051,0.5080126565266695,1.185483870967742,93.17837810516357,0.12523975551769298
Credit,XGBoost,split,tlps,744,BetaRobust,0.8,1.0,0.6115591397849462,0.8926951644312872,0.5085807798280442,1.1854838709677418,93.17837810516357,0.12523975551769298
Credit,XGBoost,split,tlps,744,BetaRobust,0.85,1.0,0.614247311827957,0.9106686222850869,0.5088064550745947,1.189516129032258,93.17837810516357,0.12523975551769298
Credit,XGBoost,split,tlps,744,BetaRobust,0.9,1.0,0.6223118279569892,0.9366354669588677,0.509384184075519,1.1948924731182795,93.17837810516357,0.12523975551769298
Credit,XGBoost,split,tlps,744,DiRARTE-W,1.5,1.0,0.6989247311827957,1.4370859043189237,0.5096199552414267,1.5362903225806452,36.85275912284851,0.04953327839092542
Credit,XGBoost,split,tlps,744,DiRARTE-W,2.0,1.0,0.7150537634408602,1.8038029979258998,0.5123073655962805,1.7795698924731183,36.85275912284851,0.04953327839092542
Credit,XGBoost,split,tlps,744,DiRARTE-W,2.5,1.0,0.7674731182795699,2.2798052429338487,0.513136935473146,2.0,36.85275912284851,0.04953327839092542
Credit,XGBoost,split,tlps,744,DiRARTE-W,3.0,1.0,0.8131720430107527,2.850244955831509,0.5139186791412031,2.200268817204301,36.85275912284851,0.04953327839092542
Credit,XGBoost,split,tlps,744,DiRARTE-W,3.5,1.0,0.8454301075268817,3.5775237562491866,0.5154241438013425,2.418010752688172,36.85275912284851,0.04953327839092542
Credit,XGBoost,split,tlps,744,DiRARTE-X,0.02,1.0,0.6518817204301075,1.2782274668755116,0.5150949450032428,1.4341397849462365,49.31534790992737,0.06628406977140776
Credit,XGBoost,split,tlps,744,DiRARTE-X,0.04,1.0,0.6989247311827957,1.6746700060041828,0.5170673551558714,1.6787634408602148,49.31534790992737,0.06628406977140776
Credit,XGBoost,split,tlps,744,DiRARTE-X,0.06,1.0,0.7446236559139785,2.1061196087508014,0.5201984172427215,1.8938172043010753,49.31534790992737,0.06628406977140776
Credit,XGBoost,split,tlps,744,DiRARTE-X,0.08,1.0,0.7862903225806451,2.5785931341764203,0.520065872378451,2.0752688172043015,49.31534790992737,0.06628406977140776
Credit,XGBoost,split,tlps,744,DiRARTE-X,0.1,1.0,0.8306451612903226,3.109516270488172,0.5212045786207816,2.254032258064516,49.31534790992737,0.06628406977140776
Credit,XGBoost,split,tlps,714,Baseline,0.0,1.0,0.5,0.65108145492836,0.4915467871226979,1.0910364145658262,38.30165410041809,0.05364377324988528
Credit,XGBoost,split,tlps,714,RobX,0.5,0.9901960784313726,0.726890756302521,7.542213528633299,0.47958959318859273,6.387553041018388,161.9134247303009,0.2267695024233906
Credit,XGBoost,split,tlps,714,RobX,0.55,0.9971988795518207,0.7955182072829131,8.15660200529503,0.4756203611696181,6.445224719101124,161.9134247303009,0.2267695024233906
Credit,XGBoost,split,tlps,714,RobX,0.6,0.9943977591036415,0.8501400560224089,9.203426899107479,0.47121222101200083,6.605633802816901,161.9134247303009,0.2267695024233906
Credit,XGBoost,split,tlps,714,RobX,0.65,0.9901960784313726,0.9089635854341737,10.308865842715848,0.4656176862550574,6.785007072135786,161.9134247303009,0.2267695024233906
Credit,XGBoost,split,tlps,714,RobX,0.7,0.9929971988795518,0.9425770308123249,11.302733964724602,0.46192672438509186,6.8589562764456975,161.9134247303009,0.2267695024233906
Credit,XGBoost,split,tlps,714,BetaRobust,0.7,1.0,0.634453781512605,0.9371288520033955,0.5007811129923787,1.1792717086834734,94.20267391204834,0.1319365180841013
Credit,XGBoost,split,tlps,714,BetaRobust,0.75,1.0,0.6428571428571429,0.9570374025745992,0.5008020409892784,1.1862745098039214,94.20267391204834,0.1319365180841013
Credit,XGBoost,split,tlps,714,BetaRobust,0.8,1.0,0.6442577030812325,0.9658330499020186,0.5007178665968801,1.1876750700280112,94.20267391204834,0.1319365180841013
Credit,XGBoost,split,tlps,714,BetaRobust,0.85,1.0,0.6610644257703081,0.9808180850456848,0.5009301919728306,1.1974789915966386,94.20267391204834,0.1319365180841013
Credit,XGBoost,split,tlps,714,BetaRobust,0.9,1.0,0.6666666666666666,1.0077633236995198,0.5011478071545897,1.2086834733893557,94.20267391204834,0.1319365180841013
Credit,XGBoost,split,tlps,714,DiRARTE-W,1.5,1.0,0.726890756302521,1.473361588387584,0.5054648020707072,1.4985994397759104,38.4408118724823,0.053838672090311346
Credit,XGBoost,split,tlps,714,DiRARTE-W,2.0,1.0,0.7394957983193278,1.8678371283514277,0.5082324291700363,1.7142857142857144,38.4408118724823,0.053838672090311346
Credit,XGBoost,split,tlps,714,DiRARTE-W,2.5,1.0,0.7619047619047619,2.406149550669396,0.510019299430665,2.004201680672269,38.4408118724823,0.053838672090311346
Credit,XGBoost,split,tlps,714,DiRARTE-W,3.0,1.0,0.7857142857142857,3.0415597370478147,0.5121326700159595,2.261904761904762,38.4408118724823,0.053838672090311346
Credit,XGBoost,split,tlps,714,DiRARTE-W,3.5,1.0,0.8263305322128851,3.8976742768921886,0.5152959877029337,2.536414565826331,38.4408118724823,0.053838672090311346
Credit,XGBoost,split,tlps,714,DiRARTE-X,0.02,1.0,0.665266106442577,1.2453598476371919,0.5040450678232637,1.3669467787114846,51.09872388839722,0.07156684017982803
Credit,XGBoost,split,tlps,714,DiRARTE-X,0.04,1.0,0.7310924369747899,1.633065205222088,0.5049035604795954,1.568627450980392,51.09872388839722,0.07156684017982803
